rebalance_date,quarter_key,code,active_quarter_key,avg_traded_amount_lookback,avg_traded_volume_lookback,market_cap,circulating_market_cap,y_quarter_avg_daily_return_close,y_quarter_end_date,y_year_avg_daily_return_close,y_year_end_date,derived__log_total_assets,derived__staff_cash_to_operating_revenue,derived__investment_income_to_operating_revenue
2023-09-01,2023q2,601128.XSHG,2021q2,165985362.350000,33636380.550000,197.3435,190.3227,0.0006668712,2023-11-01,0.0004028441,2024-11-01,26.1676365050,0.2274861406,0.0525331732
2023-09-01,2023q2,601166.XSHG,2023q2,807350749.800000,58983363.050000,3311.4203,3311.4203,-0.0019496581,2023-11-01,0.0007631243,2024-11-01,29.9225911655,0.1477793555,0.1703003397
2023-09-01,2023q2,601169.XSHG,2021q2,240045580.150000,58764022.300000,957.7772,957.7772,-0.0004398278,2023-11-01,0.0010626723,2024-11-01,28.7491242186,0.0974110635,0.1406841746
2023-09-01,2023q2,601229.XSHG,2021q2,140313450.200000,27461209.600000,856.662,835.0112,-0.0001342750,2023-11-01,0.0012463587,2024-11-01,28.5973824947,0.0794134028,0.1380113958
2023-09-01,2023q2,601288.XSHG,2023q2,955666395.200000,312676553.600000,12039.4164,10982.0009,0.0011194605,2023-11-01,0.0014167023,2024-11-01,31.2694857055,0.1825644282,0.0417805191
2023-09-01,2023q2,601328.XSHG,2021q2,485102564.800000,98127476.900000,4106.7288,2170.5728,0.0005598815,2023-11-01,0.0011807253,2024-11-01,30.0658582836,0.0982288600,0.0857500267
2023-09-01,2023q2,601398.XSHG,2023q2,1055589224.500000,259963770.850000,16287.7659,12321.2781,0.0010615207,2023-11-01,0.0012994959,2024-11-01,31.4076734612,0.1415565399,0.0676995698
2023-09-01,2023q2,601658.XSHG,2023q2,502538423.950000,115402572.750000,4858.8927,3288.9974,-0.0021280405,2023-11-01,0.0004674631,2024-11-01,30.3472449550,0.1618907142,0.0637631878
2023-09-01,2023q2,601818.XSHG,2021q2,336071343.450000,124794500.750000,1778.4751,1396.8451,-0.0009031394,2023-11-01,0.0007041218,2024-11-01,29.3841776545,0.1207656401,0.0538503664
2023-09-01,2023q2,601838.XSHG,2021q2,284302148.600000,22802916.050000,535.4731,534.3338,-0.0036506029,2023-11-01,0.0006900392,2024-11-01,27.3247448608,0.0865430125,0.1490596159
2023-09-01,2023q2,601916.XSHG,2021q2,372263536.150000,155134833.550000,708.5876,555.8464,-0.0008185691,2023-11-01,0.0005883997,2024-11-01,28.3985319859,0.1251065809,0.1239438803
2023-09-01,2023q2,601939.XSHG,2023q2,450563630.550000,84801867.600000,15000.6586,575.6195,0.0010417218,2023-11-01,0.0012960933,2024-11-01,31.2752877013,0.1483701645,0.0346569762
2023-09-01,2023q2,601988.XSHG,2023q2,578174765.700000,170360917.850000,10921.7871,7819.4006,0.0014337178,2023-11-01,0.0012265318,2024-11-01,31.0677542244,0.1438322229,0.0444671891
2023-09-01,2023q2,601997.XSHG,2021q2,193219176.050000,39746709.250000,198.8972,194.155,-0.0020899452,2023-11-01,0.0004943984,2024-11-01,27.1148761545,0.1336129655,0.0797844017
2023-09-01,2023q2,601998.XSHG,2021q2,221968609.400000,45610707.100000,2678.4876,1864.4332,-0.0011273235,2023-11-01,0.0009368415,2024-11-01,29.6872361229,0.1507135139,0.0831625619
2023-11-01,2023q3,000001.XSHE,2023q3,768873213.450000,85022332.300000,2033.7402,2033.7013,0.0004312245,2024-05-06,0.0004870739,2025-05-06,29.3387444142,0.1148780238,0.1019628946
2023-11-01,2023q3,002142.XSHE,2023q3,741295027.000000,31596918.750000,1644.9545,1625.0692,-0.0004389863,2024-05-06,0.0001799622,2025-05-06,28.6131849780,0.1798422901,0.2214564973
2023-11-01,2023q3,600000.XSHG,2023q3,198235532.750000,30336898.150000,2013.5593,2013.5593,0.0010634737,2024-05-06,0.0015094653,2025-05-06,29.8067178453,0.1524107250,0.1676085127
2023-11-01,2023q3,600015.XSHG,2023q3,157926943.800000,31599174.900000,896.0105,721.9173,0.0013826154,2024-05-06,0.0009630209,2025-05-06,29.0431998183,0.1909489922,0.1141603102
2023-11-01,2023q3,600016.XSHG,2023q3,250963511.350000,77681114.750000,1633.0842,1322.7372,0.0002874735,2024-05-06,0.0004514176,2025-05-06,29.6488634126,0.2002013519,0.0729756939
2023-11-01,2023q3,600036.XSHG,2023q3,1303731412.950000,46238230.650000,7679.443,6281.5136,0.0011429086,2024-05-06,0.0010976059,2025-05-06,29.9982705659,0.1252643029,0.0611960547
2023-11-01,2023q3,600926.XSHG,2017q4,200843076.600000,21068690.100000,632.1683,571.6685,0.0016592487,2024-05-06,0.0011551529,2025-05-06,27.4487060327,0.1555911174,0.1402610484
2023-11-01,2023q3,601077.XSHG,2021q2,335054357.250000,94059422.950000,476.994,371.1151,0.0010220789,2024-05-06,0.0016900589,2025-05-06,27.8329649823,0.1705273838,0.0226831338
2023-11-01,2023q3,601166.XSHG,2023q3,753460562.300000,56081656.700000,3138.9952,3138.9952,0.0009369275,2024-05-06,0.0011296908,2025-05-06,29.9259060386,0.1606599136,0.1725208462
2023-11-01,2023q3,601169.XSHG,2021q2,276403270.650000,66902202.300000,955.6629,955.6629,0.0017202393,2024-05-06,0.0010460513,2025-05-06,28.7491242186,0.0974110635,0.1406841746
2023-11-01,2023q3,601229.XSHG,2021q2,142080722.650000,27623371.600000,863.7654,841.9351,0.0014846222,2024-05-06,0.0018101511,2025-05-06,28.5973824947,0.0794134028,0.1380113958
2023-11-01,2023q3,601288.XSHG,2023q3,1385319353.950000,435010402.400000,12669.3858,11556.6404,0.0014868903,2024-05-06,0.0013536551,2025-05-06,31.2868094485,0.1920584726,0.0490751790
2023-11-01,2023q3,601328.XSHG,2021q2,534877737.050000,104201044.550000,4240.4017,2241.2243,0.0014235998,2024-05-06,0.0010640317,2025-05-06,30.0658582836,0.0982288600,0.0857500267
2023-11-01,2023q3,601398.XSHG,2023q3,1413191736.250000,337707546.700000,17000.5785,12860.5025,0.0010215343,2024-05-06,0.0013204556,2025-05-06,31.4261242306,0.1520802458,0.0687281007
2023-11-01,2023q3,601577.XSHG,2021q2,89779881.100000,12736552.400000,293.5734,293.5036,0.0009685343,2024-05-06,0.0008063187,2025-05-06,27.3555570889,0.1392142843,0.1179220687
2023-11-01,2023q3,601658.XSHG,2023q3,527349415.800000,122050784.900000,4571.3256,3094.3424,0.0003787006,2024-05-06,0.0006206666,2025-05-06,30.3598772970,0.1849637986,0.0908402088
2023-11-01,2023q3,601818.XSHG,2021q2,327587831.650000,122460311.450000,1748.9323,1373.6417,0.0005580142,2024-05-06,0.0009613734,2025-05-06,29.3841776545,0.1207656401,0.0538503664
2023-11-01,2023q3,601939.XSHG,2023q3,708632334.900000,123504160.750000,15700.6894,602.4817,0.0009605294,2024-05-06,0.0012734455,2025-05-06,31.2645275702,0.1580838005,0.0288227011
2023-11-01,2023q3,601988.XSHG,2023q3,895681802.000000,258623167.950000,11540.0014,8262.0082,0.0011133423,2024-05-06,0.0012429971,2025-05-06,31.0893805040,0.1488452572,0.0444131846
2023-11-01,2023q3,601997.XSHG,2021q2,140862563.200000,30602054.700000,190.4879,185.9463,0.0007499840,2024-05-06,0.0005143277,2025-05-06,27.1148761545,0.1336129655,0.0797844017
2023-11-01,2023q3,601998.XSHG,2021q2,187960058.050000,38366433.250000,2654.0041,1847.3909,0.0020592574,2024-05-06,0.0010834510,2025-05-06,29.6872361229,0.1507135139,0.0831625619
2024-05-06,2024q1,002966.XSHE,2021q2,316697224.025000,49150148.050000,272.8057,265.1467,0.0002676013,2024-09-02,0.0006881775,2025-09-01,26.8089543129,0.1381551460,0.1413653130
2024-05-06,2024q1,600919.XSHG,2021q2,1359320318.239000,197375804.500000,1471.7762,1465.2317,0.0006411870,2024-09-02,0.0013680998,2025-09-01,28.5684056991,0.0973528668,0.1596044604
2024-05-06,2024q1,601009.XSHG,2021q2,220476659.628000,27856109.800000,967.1391,861.3805,0.0020302507,2024-09-02,0.0009662824,2025-09-01,28.1402323086,0.1495579582,0.1822222700
2024-05-06,2024q1,601128.XSHG,2021q2,229974158.984500,45045549.250000,215.7076,208.0335,-0.0007319149,2024-09-02,0.0007198083,2025-09-01,26.1676365050,0.2274861406,0.0525331732
2024-05-06,2024q1,601825.XSHG,2021q4,179982180.235500,30155046.750000,666.4311,319.3639,0.0003706221,2024-09-02,0.0011693171,2025-09-01,27.7780403654,0.2154298852,0.0759801276
2024-05-06,2024q1,601838.XSHG,2021q2,359623942.231500,27988158.650000,564.0809,562.9898,0.0001497075,2024-09-02,0.0010953260,2025-09-01,27.3247448608,0.0865430125,0.1490596159
2024-05-06,2024q1,000001.XSHE,2024q1,1516124546.086500,171377452.650000,2113.3045,2113.2641,-0.0000003681,2024-09-02,0.0007482204,2025-09-01,29.3766315801,0.2128191901,0.1212793397
2024-05-06,2024q1,002142.XSHE,2024q1,864388675.828500,42814176.400000,1528.0709,1509.8909,-0.0012497982,2024-09-02,0.0010393322,2025-09-01,28.6916566641,0.3796904449,0.2257124907
2024-05-06,2024q1,600000.XSHG,2024q1,281055066.653000,40770960.450000,2304.1459,2304.1459,0.0013537601,2024-09-02,0.0020058465,2025-09-01,29.8341690047,0.2140619485,0.2819890575
2024-05-06,2024q1,600015.XSHG,2024q1,256789978.495500,43444184.350000,1061.5257,1026.3278,0.0002568826,2024-09-02,0.0008083212,2025-09-01,29.1080588814,0.1690784119,0.1122818124
2024-05-06,2024q1,600016.XSHG,2024q1,430129587.568000,123463888.300000,1716.2708,1390.1152,-0.0006093988,2024-09-02,0.0008699665,2025-09-01,29.6758079344,0.3099816182,0.1735476906
2024-05-06,2024q1,600036.XSHG,2024q1,2170381019.429000,73855335.850000,8796.6821,7195.3758,-0.0002753875,2024-09-02,0.0009910629,2025-09-01,30.0751253891,0.2054225442,0.1099667889
2024-05-06,2024q1,600926.XSHG,2017q4,394425668.157500,36941568.000000,763.2278,690.1854,0.0005761279,2024-09-02,0.0009755257,2025-09-01,27.4487060327,0.1555911174,0.1402610484
2024-05-06,2024q1,601077.XSHG,2021q2,377015701.657000,95278960.350000,530.3719,412.6446,0.0022237442,2024-09-02,0.0014957890,2025-09-01,27.8329649823,0.1705273838,0.0226831338
2024-05-06,2024q1,601166.XSHG,2024q1,1226269137.121500,90333301.450000,3494.2369,3494.2369,0.0005711640,2024-09-02,0.0012337719,2025-09-01,29.9590063760,0.1862305415,0.2379352738
2024-05-06,2024q1,601169.XSHG,2021q2,388870694.328500,76227840.250000,1177.6642,1177.6642,0.0003097500,2024-09-02,0.0006937537,2025-09-01,28.7491242186,0.0974110635,0.1406841746
2024-05-06,2024q1,601229.XSHG,2021q2,260116382.837500,44427145.700000,1034.2457,1008.1068,0.0006963747,2024-09-02,0.0013076223,2025-09-01,28.5973824947,0.0794134028,0.1380113958
2024-05-06,2024q1,601288.XSHG,2024q1,1581746860.860000,410183748.550000,15224.262,13887.1232,0.0015347232,2024-09-02,0.0018506147,2025-09-01,31.3724284782,0.2462786460,0.0196967009
2024-05-06,2024q1,601328.XSHG,2021q2,795462776.494000,133620826.600000,5042.4391,2665.1337,0.0010754920,2024-09-02,0.0005587486,2025-09-01,30.0658582836,0.0982288600,0.0857500267
2024-05-06,2024q1,601398.XSHG,2024q1,1618340612.059500,340789957.200000,19139.016,14478.1758,0.0018324224,2024-09-02,0.0013227623,2025-09-01,31.4938544444,0.1865967986,0.0418571435
2024-05-06,2024q1,601577.XSHG,2021q2,164640325.741000,23005639.000000,329.3653,329.2869,-0.0010040856,2024-09-02,0.0009034966,2025-09-01,27.3555570889,0.1392142843,0.1179220687
2024-05-06,2024q1,601658.XSHG,2024q1,706173842.914500,167191450.700000,4809.3122,3255.4362,0.0004118940,2024-09-02,0.0010970977,2025-09-01,30.4241443667,0.1920831936,0.0597785978
2024-05-06,2024q1,601665.XSHG,2024q1,156749113.005000,38376783.850000,228.2101,121.4823,0.0003018855,2024-09-02,0.0008854444,2025-09-01,27.1607726375,0.1502018344,0.1018572071
2024-05-06,2024q1,601818.XSHG,2021q2,594084237.721000,217512178.600000,1867.1034,1466.4554,0.0003046998,2024-09-02,0.0008824118,2025-09-01,29.3841776545,0.1207656401,0.0538503664
2024-05-06,2024q1,601916.XSHG,2021q2,340273277.953000,126612251.550000,823.9391,646.3331,-0.0010798039,2024-09-02,0.0005533516,2025-09-01,28.3985319859,0.1251065809,0.1239438803
2024-05-06,2024q1,601939.XSHG,2024q1,648581891.973500,102536163.450000,17675.7761,678.2716,0.0013282274,2024-09-02,0.0011245950,2025-09-01,31.3131095884,0.1618440436,0.0086448877
2024-05-06,2024q1,601988.XSHG,2024q1,844700761.476500,206416845.050000,13188.573,9442.2951,0.0017509406,2024-09-02,0.0010063089,2025-09-01,31.1473029620,0.2210822172,0.0915631335
2024-05-06,2024q1,601997.XSHG,2021q2,208745975.411500,43811375.400000,206.9408,202.0069,-0.0006811804,2024-09-02,0.0006874868,2025-09-01,27.1148761545,0.1336129655,0.0797844017
2024-05-06,2024q1,601998.XSHG,2021q2,688271071.178500,113163969.050000,3666.5427,2642.6499,-0.0007386247,2024-09-02,0.0007663024,2025-09-01,29.6872361229,0.1507135139,0.0831625619
2024-09-02,2024q2,000001.XSHE,2024q2,938236696.252000,102197443.300000,1961.9383,1961.9079,0.0044927926,2024-11-01,0.0008168591,2025-11-03,29.3809221162,0.0976487149,0.1964704656
2024-09-02,2024q2,002142.XSHE,2024q2,597814212.936500,30411366.000000,1318.0767,1302.1102,0.0077437484,2024-11-01,0.0016452340,2025-11-03,28.7408186162,0.1619801512,0.1406545369
2024-09-02,2024q2,002948.XSHE,2021q2,89800245.441500,28316221.450000,189.7436,101.3834,0.0043865552,2024-11-01,0.0019575718,2025-11-03,26.9411429982,0.1613810824,0.0712411888
2024-09-02,2024q2,002958.XSHE,2024q2,104750779.163000,41941330.500000,138.8904,123.1564,0.0051129623,2024-11-01,0.0012514893,2025-11-03,26.8874336897,0.1315380981,0.0556522685
2024-09-02,2024q2,002966.XSHE,2021q2,195869967.623500,29460924.750000,261.0723,255.3026,0.0024608446,2024-11-01,0.0008915988,2025-11-03,26.8089543129,0.1381551460,0.1413653130
2024-09-02,2024q2,600000.XSHG,2024q2,344087193.330500,40751079.600000,2462.6477,2462.6477,0.0054148842,2024-11-01,0.0014122031,2025-11-03,29.8560530165,0.1382106244,0.0036579683
2024-09-02,2024q2,600015.XSHG,2024q2,207153009.726500,35319413.700000,1009.0065,975.55,0.0039202776,2024-11-01,0.0006401610,2025-11-03,29.0961952780,0.1496189024,0.2243140244
2024-09-02,2024q2,600016.XSHG,2024q2,499715944.803000,155994890.400000,1523.6282,1234.0819,0.0030685253,2024-11-01,0.0009192813,2025-11-03,29.6527028424,0.1931576064,0.1357825531
2024-09-02,2024q2,600036.XSHG,2024q2,1516639579.091000,49573347.350000,8052.6967,6586.822,0.0054735322,2024-11-01,0.0012618342,2025-11-03,30.0798499684,0.1425318972,0.1155232988
2024-09-02,2024q2,600919.XSHG,2021q2,829273821.085500,114202432.100000,1438.7438,1438.7438,0.0044309976,2024-11-01,0.0015360791,2025-11-03,28.5684056991,0.0973528668,0.1596044604
2024-09-02,2024q2,600926.XSHG,2017q4,343835117.422500,28555276.900000,759.0767,686.4315,0.0030492495,2024-11-01,0.0010589127,2025-11-03,27.4487060327,0.1555911174,0.1402610484
2024-09-02,2024q2,601009.XSHG,2021q2,236004522.775000,25926067.800000,1048.8607,934.1663,0.0010054529,2024-11-01,0.0007204157,2025-11-03,28.1402323086,0.1495579582,0.1822222700
2024-09-02,2024q2,601077.XSHG,2021q2,220173502.527500,47236882.500000,588.2926,457.7086,0.0041329097,2024-11-01,0.0016115468,2025-11-03,27.8329649823,0.1705273838,0.0226831338
2024-09-02,2024q2,601128.XSHG,2021q2,244272724.479500,47210975.300000,196.8782,189.874,0.0026964217,2024-11-01,0.0010093703,2025-11-03,26.1676365050,0.2274861406,0.0525331732
2024-09-02,2024q2,601166.XSHG,2024q2,773562348.096000,51001217.950000,3427.7595,3427.7595,0.0033882885,2024-11-01,0.0010877769,2025-11-03,29.9680163313,0.1352636909,0.1498408450
2024-09-02,2024q2,601169.XSHG,2021q2,432878653.976500,83339585.800000,1133.264,1133.264,0.0026996682,2024-11-01,0.0005614842,2025-11-03,28.7491242186,0.0974110635,0.1406841746
2024-09-02,2024q2,601229.XSHG,2021q2,267947173.382500,40363132.200000,1017.1977,991.4897,0.0035244293,2024-11-01,0.0015526961,2025-11-03,28.5973824947,0.0794134028,0.1380113958
2024-09-02,2024q2,601288.XSHG,2024q2,1757817317.669000,400651611.300000,16414.2043,14972.5535,0.0019755946,2024-11-01,0.0023271873,2025-11-03,31.3683228808,0.1816784099,0.0636786974
2024-09-02,2024q2,601328.XSHG,2021q2,865939312.705000,122325116.600000,5242.9485,2771.111,0.0015506048,2024-11-01,0.0004657368,2025-11-03,30.0658582836,0.0982288600,0.0857500267
2024-09-02,2024q2,601398.XSHG,2024q2,1958926631.274500,344842902.000000,21170.5317,16014.9654,0.0019788170,2024-11-01,0.0013465717,2025-11-03,31.4836451381,0.1540547006,0.0619617654
2024-09-02,2024q2,601577.XSHG,2021q2,117581983.537500,16542930.000000,286.3346,286.2665,0.0063258834,2024-11-01,0.0015311288,2025-11-03,27.3555570889,0.1392142843,0.1179220687
2024-09-02,2024q2,601658.XSHG,2024q2,624359567.674000,136076169.900000,4700.235,3181.6015,0.0037492071,2024-11-01,0.0010562279,2025-11-03,30.4291270497,0.1550155107,0.0761226662
2024-09-02,2024q2,601665.XSHG,2024q2,124612118.539500,28690639.400000,223.8594,223.8594,0.0064928599,2024-11-01,0.0013523951,2025-11-03,27.1964522344,0.1252145317,0.1622490886
2024-09-02,2024q2,601818.XSHG,2021q2,398301308.731500,135308018.400000,1813.9264,1424.6892,0.0038542432,2024-11-01,0.0006934607,2025-11-03,29.3841776545,0.1207656401,0.0538503664
2024-09-02,2024q2,601825.XSHG,2021q4,161989031.156500,25852441.000000,650.0356,627.9377,0.0051808053,2024-11-01,0.0012897294,2025-11-03,27.7780403654,0.2154298852,0.0759801276
2024-09-02,2024q2,601838.XSHG,2021q2,285194344.577000,20539902.900000,530.9018,529.8749,0.0039185896,2024-11-01,0.0010245353,2025-11-03,27.3247448608,0.0865430125,0.1490596159
2024-09-02,2024q2,601916.XSHG,2021q2,273744681.453500,104150883.600000,703.0947,551.5376,0.0033556366,2024-11-01,0.0008709818,2025-11-03,28.3985319859,0.1251065809,0.1239438803
2024-09-02,2024q2,601939.XSHG,2024q2,872278264.053000,118721456.350000,18700.8211,717.6056,0.0028716077,2024-11-01,0.0011195331,2025-11-03,31.3272332948,0.1556175251,0.0381545313
2024-09-02,2024q2,601988.XSHG,2024q2,822127488.065000,179884494.550000,14425.0018,10327.5102,0.0008367308,2024-11-01,0.0008604034,2025-11-03,31.1546504731,0.1569967618,0.0257010841
2024-09-02,2024q2,601997.XSHG,2021q2,130168538.833500,27906407.100000,183.5411,183.5411,0.0055740832,2024-11-01,0.0010477857,2025-11-03,27.1148761545,0.1336129655,0.0797844017
2024-09-02,2024q2,601998.XSHG,2021q2,269991816.091500,46247434.500000,3292.9231,2376.1819,0.0030518791,2024-11-01,0.0012330239,2025-11-03,29.6872361229,0.1507135139,0.0831625619
2024-11-01,2024q3,000001.XSHE,2024q3,2905276775.396500,266653602.300000,2218.0965,2218.0621,-0.0002978733,2025-05-06,,,29.3795229881,0.1209288824,0.1780261248
2024-11-01,2024q3,002142.XSHE,2024q3,1293926616.179000,52484096.550000,1683.9157,1663.5175,-0.0004761805,2025-05-06,,,28.7519381278,0.1670139740,0.1587398872
2024-11-01,2024q3,600000.XSHG,2024q3,708704722.685500,71453336.550000,2917.6065,2917.6065,0.0010531871,2025-05-06,,,29.8734883025,0.1465461278,0.1483494025
2024-11-01,2024q3,600015.XSHG,2024q3,450938481.562500,65541868.850000,1137.9174,1100.1865,0.0003095055,2025-05-06,,,29.1001946198,0.1742241341,0.1748825776
2024-11-01,2024q3,600016.XSHG,2024q3,1161839951.780000,318295387.600000,1659.3537,1344.0145,0.0007058953,2025-05-06,,,29.6719829698,0.1874149364,0.1482639794
2024-11-01,2024q3,600036.XSHG,2024q3,4052683145.686501,112228381.250000,9586.0633,7841.0618,0.0006384371,2025-05-06,,,30.0867360536,0.1453788677,0.0647284489
2024-11-01,2024q3,600926.XSHG,2017q4,661557169.947000,50600562.050000,836.2785,766.0093,0.0006132081,2025-05-06,,,27.4487060327,0.1555911174,0.1402610484
2024-11-01,2024q3,601077.XSHG,2021q2,862795073.758500,166781576.800000,650.7561,506.4002,0.0016394786,2025-05-06,,,27.8329649823,0.1705273838,0.0226831338
2024-11-01,2024q3,601166.XSHG,2024q3,2098217957.832000,120287794.150000,3799.6198,3799.6198,0.0011164569,2025-05-06,,,29.9638859163,0.1623871497,0.1907413921
2024-11-01,2024q3,601169.XSHG,2021q2,785020297.563000,141629333.150000,1205.1501,1205.1501,0.0005771666,2025-05-06,,,28.7491242186,0.0974110635,0.1406841746
2024-11-01,2024q3,601229.XSHG,2021q2,603794820.338500,85554662.100000,1126.5892,1098.1165,0.0023236503,2025-05-06,,,28.5973824947,0.0794134028,0.1380113958
2024-11-01,2024q3,601288.XSHG,2024q3,3472040608.031500,777848491.300000,16729.189,15259.8733,0.0012424898,2025-05-06,,,31.4050064306,0.1930417529,0.0582430195
2024-11-01,2024q3,601328.XSHG,2021q2,1504486719.550000,219317972.300000,5361.7689,2833.9124,0.0007249547,2025-05-06,,,30.0658582836,0.0982288600,0.0857500267
2024-11-01,2024q3,601398.XSHG,2024q3,3795470745.006001,666151955.500000,21918.9848,16581.1511,0.0013207264,2025-05-06,,,31.5096477179,0.1562671484,0.0458957960
2024-11-01,2024q3,601577.XSHG,2021q2,323611101.925500,41232108.750000,349.0709,348.9953,0.0002761101,2025-05-06,,,27.3555570889,0.1392142843,0.1179220687
2024-11-01,2024q3,601658.XSHG,2024q3,1270439076.249500,250545823.250000,5215.8726,3530.638,0.0001850730,2025-05-06,,,30.4491963643,0.1727261848,0.0707994256
2024-11-01,2024q3,601818.XSHG,2021q2,746193763.240000,228369774.800000,2038.4515,1601.0351,0.0010100050,2025-05-06,,,29.3841776545,0.1207656401,0.0538503664
2024-11-01,2024q3,601916.XSHG,2021q2,562156719.652000,201892372.300000,779.9957,611.862,0.0003712745,2025-05-06,,,28.3985319859,0.1251065809,0.1239438803
2024-11-01,2024q3,601939.XSHG,2024q3,1526766605.969000,202429255.850000,20150.8848,773.2488,0.0012041621,2025-05-06,,,31.3427143944,0.1536461321,0.0320938287
2024-11-01,2024q3,601988.XSHG,2024q3,1609186057.204000,344085828.950000,14366.1242,10285.3571,0.0013915914,2025-05-06,,,31.1594086436,0.1496850042,0.1089215735
2024-11-01,2024q3,601997.XSHG,2021q2,535742844.692500,97347150.800000,218.275,218.275,-0.0003288093,2025-05-06,,,27.1148761545,0.1336129655,0.0797844017
2024-11-01,2024q3,601998.XSHG,2021q2,550571811.230500,88136629.250000,3562.2882,2571.1361,0.0008565202,2025-05-06,,,29.6872361229,0.1507135139,0.0831625619
2025-05-06,2025q1,002948.XSHE,2021q2,164940269.471500,40359460.800000,263.08,140.6741,0.0014930788,2025-09-01,,,26.9411429982,0.1613810824,0.0712411888
2025-05-06,2025q1,002966.XSHE,2021q2,327152401.125000,43221694.550000,350.0528,343.6554,0.0005322243,2025-09-01,,,26.8089543129,0.1381551460,0.1413653130
2025-05-06,2025q1,600919.XSHG,2021q2,1245698790.473500,134797081.950000,1836.9676,1836.9676,0.0009427104,2025-09-01,,,28.5684056991,0.0973528668,0.1596044604
2025-05-06,2025q1,601009.XSHG,2021q2,388991180.869500,39958053.650000,1152.9119,1152.9119,0.0007555576,2025-09-01,,,28.1402323086,0.1495579582,0.1822222700
2025-05-06,2025q1,601128.XSHG,2021q2,257494665.184000,47181093.800000,218.5865,218.5865,0.0019535181,2025-09-01,,,26.1676365050,0.2274861406,0.0525331732
2025-05-06,2025q1,601825.XSHG,2021q4,207078371.737000,25580993.800000,809.1689,781.6614,0.0008113555,2025-09-01,,,27.7780403654,0.2154298852,0.0759801276
2025-05-06,2025q1,601838.XSHG,2021q2,390821538.950000,23871657.300000,716.7194,715.4719,0.0012708738,2025-09-01,,,27.3247448608,0.0865430125,0.1490596159
2025-05-06,2025q1,000001.XSHE,2025q1,987890755.826000,98029727.100000,2126.8886,2126.8507,0.0013512574,2025-09-01,,,29.3850541417,0.2386306328,0.2008365718
2025-05-06,2025q1,002142.XSHE,2025q1,834354859.761500,36124766.700000,1586.8429,1567.7284,0.0024689442,2025-09-01,,,28.8536296906,0.3499324142,0.2699107867
2025-05-06,2025q1,002958.XSHE,2025q1,262868518.249500,89747025.500000,172.2242,153.1289,0.0011182869,2025-09-01,,,26.9607597811,0.2312064942,0.3145934243
2025-05-06,2025q1,600000.XSHG,2025q1,694031312.094000,69047957.300000,3278.6384,3278.6384,0.0025433276,2025-09-01,,,29.8878005666,0.2311310483,0.1794129176
2025-05-06,2025q1,600015.XSHG,2025q1,444987557.519000,61198629.950000,1145.8748,1107.8801,0.0007937138,2025-09-01,,,29.1397983401,0.2238650104,0.1264153017
2025-05-06,2025q1,600016.XSHG,2025q1,714415612.957500,189342907.550000,1738.162,1407.8463,0.0015693145,2025-09-01,,,29.6830169462,0.2826990465,0.2554532366
2025-05-06,2025q1,600036.XSHG,2025q1,2738916872.750000,70683873.950000,10433.4501,8534.1943,0.0005496930,2025-09-01,,,30.1591302845,0.1889290874,0.1403207126
2025-05-06,2025q1,600926.XSHG,2017q4,641789216.776000,46987947.700000,930.929,930.929,0.0010305746,2025-09-01,,,27.4487060327,0.1555911174,0.1402610484
2025-05-06,2025q1,601077.XSHG,2021q2,372671787.979000,62254204.000000,758.6476,590.3584,-0.0005107374,2025-09-01,,,27.8329649823,0.1705273838,0.0226831338
2025-05-06,2025q1,601166.XSHG,2025q1,1245818984.931500,66354183.150000,4306.5147,4306.5147,0.0010764397,2025-09-01,,,29.9948235021,0.1870768457,0.1914947111
2025-05-06,2025q1,601169.XSHG,2021q2,591297570.907500,99747302.350000,1258.0076,1258.0076,0.0004511014,2025-09-01,,,28.7491242186,0.0974110635,0.1406841746
2025-05-06,2025q1,601229.XSHG,2021q2,584224679.133500,61789379.400000,1468.9734,1468.9734,-0.0008261823,2025-09-01,,,28.5973824947,0.0794134028,0.1380113958
2025-05-06,2025q1,601288.XSHG,2025q1,2597206845.367500,520353394.150000,18829.0872,17175.3385,0.0034405418,2025-09-01,,,31.4336523132,0.2593505255,0.0384252761
2025-05-06,2025q1,601328.XSHG,2021q2,1183901369.468000,164801013.400000,5502.868,2908.489,-0.0004428363,2025-09-01,,,30.0658582836,0.0982288600,0.0857500267
2025-05-06,2025q1,601398.XSHG,2025q1,2782696992.618500,425666489.750000,24877.1567,18818.9324,0.0007472233,2025-09-01,,,31.5735160018,0.1964572739,0.0626721310
2025-05-06,2025q1,601577.XSHG,2021q2,253645291.174500,29369785.800000,361.9398,361.8615,0.0012087301,2025-09-01,,,27.3555570889,0.1392142843,0.1179220687
2025-05-06,2025q1,601658.XSHG,2025q1,1002808930.305000,201667847.400000,5077.0471,3436.6666,0.0019827481,2025-09-01,,,30.5039866495,0.2009220818,0.1223884605
2025-05-06,2025q1,601665.XSHG,2025q1,209406594.525000,35828478.800000,296.8707,296.8707,-0.0010046115,2025-09-01,,,27.2975002846,0.1715655314,0.1842067100
2025-05-06,2025q1,601818.XSHG,2021q2,612997203.782000,172097533.500000,2227.5253,1749.5369,-0.0002027629,2025-09-01,,,29.3841776545,0.1207656401,0.0538503664
2025-05-06,2025q1,601916.XSHG,2021q2,521836286.311500,184737182.300000,818.4462,642.0242,0.0011443633,2025-09-01,,,28.3985319859,0.1251065809,0.1239438803
