code,report_period_end,period_key,pub_date,balance__capital_reserve_fund,balance__cash_equivalents,balance__deferred_tax_assets,balance__equities_parent_company_owners,balance__lend_capital,balance__ordinary_risk_reserve_fund,balance__paidin_capital,balance__retained_profit,balance__salaries_payable,balance__surplus_reserve_fund,balance__taxs_payable,balance__total_assets,balance__total_liability,balance__total_owner_equities,bank_indicator__Nonperforming_loan_rate,bank_indicator__capital_adequacy_ratio,bank_indicator__core_level_capital_adequacy_ratio,bank_indicator__cost_to_income_ratio,bank_indicator__deposit_loan_ratio,bank_indicator__net_interest_margin,bank_indicator__non_interest_income_ratio,bank_indicator__non_performing_loan_provision_coverage,bank_indicator__total_deposit,bank_indicator__total_loan,bank_indicator__weighted_risky_asset,cash_flow__cash_and_equivalents_at_end,cash_flow__cash_equivalent_increase,cash_flow__cash_equivalents_at_beginning,cash_flow__exchange_rate_change_effect,cash_flow__fix_intan_other_asset_acqui_cash,cash_flow__interest_and_commission_cashin,cash_flow__invest_cash_paid,cash_flow__invest_proceeds,cash_flow__invest_withdrawal_cash,cash_flow__net_finance_cash_flow,cash_flow__net_invest_cash_flow,cash_flow__net_loan_and_advance_increase,cash_flow__net_operate_cash_flow,cash_flow__staff_behalf_paid,cash_flow__subtotal_finance_cash_outflow,cash_flow__subtotal_invest_cash_inflow,cash_flow__subtotal_invest_cash_outflow,cash_flow__subtotal_operate_cash_inflow,cash_flow__subtotal_operate_cash_outflow,cash_flow__tax_payments,income__commission_expense,income__commission_income,income__income_tax_expense,income__interest_expense,income__interest_income,income__investment_income,income__minority_profit,income__net_profit,income__np_parent_company_owners,income__operating_profit,income__operating_revenue,income__total_profit,indicator__adjusted_profit,indicator__eps,indicator__expense_to_total_revenue,indicator__inc_net_profit_annual,indicator__inc_net_profit_to_shareholders_annual,indicator__inc_operation_profit_annual,indicator__inc_return,indicator__inc_revenue_annual,indicator__inc_total_revenue_annual,indicator__net_profit_margin,indicator__net_profit_to_total_revenue,indicator__ocf_to_revenue,indicator__operating_profit,indicator__operation_profit_to_total_revenue,indicator__roa,indicator__roe,indicator__value_change_profit
601077.XSHG,2020-09-30,2020q3,2020-10-30,20428389000.0,99548140000.0,6874034000.0,92466324000.0,110519223000.0,13991622000.0,11357000000.0,36312171000.0,4384464000.0,11283588000.0,1534317000.0,1108164541000.0,1013983288000.0,94181253000.0,,,,,,,,,,,,-4142316000.0,-4142316000.0,0.0,-7040000.0,145635000.0,9296390000.0,66211809000.0,3133210000.0,47013367000.0,998406000.0,-16186629000.0,23305986000.0,11052947000.0,932305000.0,96516021000.0,50170815000.0,66357444000.0,43035877000.0,31982930000.0,1092168000.0,25586000.0,736773000.0,480628000.0,5446179000.0,11642581000.0,162431000.0,92601000.0,2678774000.0,2586173000.0,3166289000.0,7071936000.0,3159402000.0,2576000000.0,0.2277,55.23,26.31,22.97,30.27,2.82,1.67,1.67,37.88,37.88,156.29,3007951000.0,44.77,0.25,2.83,138296000.0
601077.XSHG,2020-12-31,2020.0,2021-03-31,,,,,,,,,,,,,,,1.31,14.28,11.96,27.09,70.05,2.25,13.9689,314.95,724999800000.0,507885900000.0,783924200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601077.XSHG,2020-12-31,2020q4,2021-03-31,20338389000.0,93140380000.0,7538644000.0,93228605000.0,109615104000.0,14056058000.0,11357000000.0,36093799000.0,4558014000.0,12069842000.0,1439716000.0,1135926443000.0,1041294362000.0,94632081000.0,,,,,,,,,,,,-7983163000.0,-7983163000.0,0.0,-69534000.0,510898000.0,7735688000.0,49951688000.0,2814398000.0,31380917000.0,35146710000.0,-16163237000.0,19093874000.0,-26897102000.0,894731000.0,-3716321000.0,34299349000.0,50462586000.0,1081397000.0,27978499000.0,918539000.0,33197000.0,780941000.0,-117314000.0,5486715000.0,11522799000.0,346656000.0,-11453000.0,620865000.0,632318000.0,498325000.0,7188647000.0,503551000.0,484100000.0,0.0557,93.07,-76.82,-75.55,-84.26,0.52,1.65,1.65,8.64,8.64,-374.16,243859000.0,6.93,0.06,0.68,182916000.0
601077.XSHG,2021-03-31,2021q1,2021-04-30,20338389000.0,90710017000.0,7644540000.0,96537777000.0,112341915000.0,14059160000.0,11357000000.0,39339046000.0,4014118000.0,12069842000.0,2104107000.0,1190433993000.0,1092440144000.0,97993849000.0,,,,,,,,,,,,24527510000.0,5259372000.0,19268138000.0,-23533000.0,158356000.0,8966311000.0,72456697000.0,4787549000.0,51888579000.0,4491710000.0,-15877026000.0,31476731000.0,16668221000.0,1869097000.0,46008728000.0,56738027000.0,72615053000.0,60684026000.0,44015805000.0,638611000.0,27436000.0,614095000.0,748032000.0,5961194000.0,12488398000.0,277878000.0,52596000.0,3300945000.0,3248349000.0,4048817000.0,7487010000.0,4048977000.0,3188300000.0,0.286,45.92,431.67,413.72,712.49,3.36,4.15,4.15,44.09,44.09,222.63,3758180000.0,54.08,0.28,3.42,281601000.0
601077.XSHG,2021-06-30,2021q2,2021-08-26,20338389000.0,85030240000.0,8464465000.0,96550101000.0,103955705000.0,15824313000.0,11357000000.0,37537540000.0,4455126000.0,12069842000.0,1550917000.0,1223779311000.0,1125741097000.0,98038214000.0,,,,,,,,,,,,2057663000.0,2057663000.0,0.0,6752000.0,44346000.0,9375467000.0,80243420000.0,4356308000.0,58558170000.0,26314378000.0,-17404636000.0,24433669000.0,-6858831000.0,1310579000.0,71290531000.0,62883130000.0,80287766000.0,23616752000.0,30475583000.0,2409554000.0,28541000.0,704411000.0,448067000.0,6321659000.0,12898436000.0,174330000.0,32041000.0,2516942000.0,2484901000.0,2966175000.0,7685446000.0,2965009000.0,2442700000.0,0.2188,61.41,-23.75,-23.5,-26.74,2.53,2.65,2.65,32.75,32.75,-89.24,2650274000.0,38.59,0.21,2.57,306374000.0
601077.XSHG,2021-09-30,2021q3,2021-10-29,20338389000.0,81804020000.0,9351856000.0,103702619000.0,96699637000.0,15854020000.0,11357000000.0,40525982000.0,4567592000.0,12069842000.0,2056621000.0,1251301651000.0,1146063988000.0,105237663000.0,,,,,,,,,,,,15369754000.0,15369754000.0,0.0,-1983000.0,293054000.0,9096579000.0,78538631000.0,3538644000.0,61247413000.0,18130986000.0,-14025579000.0,18060207000.0,11266330000.0,1047668000.0,67026096000.0,64806106000.0,78831685000.0,43024019000.0,31757689000.0,681124000.0,43483000.0,628696000.0,555536000.0,6529346000.0,13262604000.0,319594000.0,47600000.0,3065749000.0,3018149000.0,3606195000.0,7893918000.0,3621285000.0,2863300000.0,0.2658,54.32,21.8,21.46,21.58,2.86,2.71,2.71,38.84,38.84,142.72,3148080000.0,45.68,0.25,3.01,428360000.0
601077.XSHG,2021-12-31,2021.0,2022-03-31,,,,,,,,,,,,,,,1.25,14.77,12.47,27.52,76.67,2.17,14.94,340.25,759360236000.0,582166500000.0,810234500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601077.XSHG,2021-12-31,2021q4,2022-03-31,20338389000.0,78367026000.0,9187354000.0,104512650000.0,91072510000.0,15881397000.0,11357000000.0,40452320000.0,5170916000.0,12930678000.0,887661000.0,1265851070000.0,1159807055000.0,106044015000.0,,,,,,,,,,,,-6169502000.0,-6169502000.0,0.0,-18429000.0,384919000.0,12188788000.0,63552106000.0,3378972000.0,35784860000.0,-1566003000.0,-24738195000.0,7120958000.0,20153125000.0,1155837000.0,61904927000.0,39198830000.0,63937025000.0,28803276000.0,8650151000.0,2182866000.0,78329000.0,954790000.0,-269354000.0,6702104000.0,13099665000.0,383789000.0,26408000.0,834718000.0,808310000.0,571574000.0,7775429000.0,565364000.0,770600000.0,0.0712,92.65,-72.77,-73.22,-84.15,0.74,-1.5,-1.5,10.74,10.74,259.19,571574000.0,7.35,0.07,0.78,379317000.0
601077.XSHG,2022-03-31,2022q1,2022-04-29,20338389000.0,82202666000.0,9525309000.0,107790402000.0,84895695000.0,16043228000.0,11357000000.0,43909660000.0,4725800000.0,12930678000.0,1679966000.0,1309227045000.0,1199853850000.0,109373195000.0,,,,,,,,,,,,41782249000.0,5996824000.0,35785425000.0,-95880000.0,79252000.0,9916771000.0,84812369000.0,5416377000.0,65202533000.0,-33279125000.0,-14255170000.0,25300927000.0,53626999000.0,1851252000.0,62757552000.0,70636451000.0,84891621000.0,91664244000.0,38037245000.0,828397000.0,75063000.0,500546000.0,708451000.0,6645628000.0,13118186000.0,660272000.0,51428000.0,3670599000.0,3619171000.0,4376619000.0,7586658000.0,4379050000.0,3572800000.0,0.3187,42.31,339.74,347.75,665.71,3.37,-2.43,-2.43,48.38,48.38,706.86,4376619000.0,57.69,0.29,3.41,609953000.0
601077.XSHG,2022-06-30,2022q2,2022-08-26,20338389000.0,73624327000.0,10279357000.0,109560589000.0,86528700000.0,17753516000.0,11357000000.0,42091526000.0,4636832000.0,12930678000.0,1606440000.0,1315815365000.0,1204606952000.0,111208413000.0,,,,,,,,,,,,-4060878000.0,-4060878000.0,0.0,154568000.0,131759000.0,9036723000.0,73785408000.0,5086008000.0,73931248000.0,-20192785000.0,5112825000.0,8659212000.0,10864514000.0,1386150000.0,98401170000.0,79029992000.0,73917167000.0,28257050000.0,17392536000.0,1224091000.0,95551000.0,708967000.0,157201000.0,6540519000.0,12858804000.0,618055000.0,65892000.0,2825689000.0,2759797000.0,3016870000.0,7742840000.0,2982890000.0,2737300000.0,0.243,61.04,-23.02,-23.75,-31.07,2.52,2.06,2.06,36.49,36.49,140.32,3016870000.0,38.96,0.22,2.54,730466000.0
601077.XSHG,2022-09-30,2022q3,2022-10-29,20338389000.0,73755655000.0,10313505000.0,112451545000.0,81191118000.0,17764937000.0,11357000000.0,44783031000.0,4886875000.0,12930678000.0,1147490000.0,1330409538000.0,1216251114000.0,114158424000.0,,,,,,,,,,,,-4433520000.0,-4433520000.0,0.0,37668000.0,124839000.0,9408047000.0,54512895000.0,3999668000.0,60435647000.0,-30302137000.0,9827646000.0,14458411000.0,16003303000.0,1147646000.0,78283400000.0,64465380000.0,54637734000.0,52259865000.0,36256562000.0,1293788000.0,133340000.0,566299000.0,367075000.0,6450053000.0,12504036000.0,267850000.0,59055000.0,2921981000.0,2862926000.0,3290517000.0,7227033000.0,3289056000.0,2815800000.0,0.2521,54.47,3.41,3.74,9.07,2.54,-6.66,-6.66,40.43,40.43,221.44,3290517000.0,45.53,0.22,2.58,660397000.0
601077.XSHG,2022-12-31,2022.0,2023-03-31,,,,,,,,,,,,,,,1.22,15.62,13.1,31.84,76.69,1.97,12.3712,357.74,824946754000.0,632677084000.0,824181200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601077.XSHG,2022-12-31,2022q4,2023-03-31,20338389000.0,64922477000.0,10773326000.0,113283393000.0,82638207000.0,17848932000.0,11357000000.0,44821579000.0,5293169000.0,13841815000.0,1120971000.0,1351861116000.0,1236844964000.0,115016152000.0,,,,,,,,,,,,-1769509000.0,-1769509000.0,0.0,-17276000.0,275016000.0,9140291000.0,108469058000.0,3813553000.0,88888324000.0,23841646000.0,-16000234000.0,5679941000.0,-9593645000.0,1046165000.0,48858594000.0,92743840000.0,108744074000.0,2232419000.0,11826064000.0,844675000.0,109588000.0,550934000.0,-150573000.0,6217357000.0,12776769000.0,275590000.0,25895000.0,1059575000.0,1033680000.0,925397000.0,6434195000.0,909002000.0,938000000.0,0.091,85.62,-63.74,-63.89,-71.88,0.83,-10.97,-10.97,16.47,16.47,-149.1,925397000.0,14.38,0.08,0.92,-735586000.0
601077.XSHG,2023-03-31,2023q1,2023-04-28,20338389000.0,67413583000.0,10783031000.0,117184983000.0,84414640000.0,17853028000.0,11357000000.0,48768833000.0,5293484000.0,13841815000.0,1712718000.0,1431953429000.0,1312973312000.0,118980117000.0,,,,,,,,,,,,26997573000.0,-4520769000.0,31518342000.0,-6960000.0,367329000.0,9148510000.0,96427811000.0,4662425000.0,65903170000.0,-16608660000.0,-26076030000.0,31308831000.0,38170881000.0,1612958000.0,56850285000.0,70719110000.0,96795140000.0,104224373000.0,66053492000.0,449461000.0,117254000.0,639687000.0,714769000.0,6468820000.0,12545677000.0,464183000.0,62375000.0,4013725000.0,3951350000.0,4726159000.0,7339216000.0,4728494000.0,3904900000.0,0.3479,35.6,278.81,282.26,410.72,3.39,14.07,14.07,54.69,54.69,520.09,4726159000.0,64.4,0.29,3.43,660482000.0
601077.XSHG,2023-06-30,2023q2,2023-08-26,20338389000.0,66772662000.0,10914925000.0,117865888000.0,91067636000.0,19085796000.0,11357000000.0,47410440000.0,5115821000.0,13841815000.0,1252414000.0,1438350969000.0,1318617829000.0,119733140000.0,,,,,,,,,,,,419244000.0,419244000.0,0.0,25473000.0,127291000.0,9013397000.0,68728364000.0,4736378000.0,97007233000.0,-14249697000.0,32773296000.0,9447198000.0,-18129828000.0,1475823000.0,87635455000.0,101628951000.0,68855655000.0,23461055000.0,41590883000.0,1767780000.0,103746000.0,573631000.0,382133000.0,6681702000.0,12648416000.0,608337000.0,72118000.0,3106783000.0,3034665000.0,3487638000.0,7526280000.0,3488916000.0,2894500000.0,0.2672,53.66,-22.6,-23.2,-26.21,2.46,2.55,2.55,41.28,41.28,-240.89,3487638000.0,46.34,0.22,2.58,883093000.0
601077.XSHG,2023-09-30,2023q3,2023-10-28,20338389000.0,71594779000.0,11122544000.0,120532871000.0,90866176000.0,19097412000.0,11357000000.0,50207744000.0,5123329000.0,13841815000.0,1144698000.0,1447456543000.0,1325001666000.0,122454877000.0,,,,,,,,,,,,4491341000.0,4491341000.0,0.0,-2405000.0,138732000.0,9277498000.0,62445129000.0,3662770000.0,73500020000.0,-15960000.0,14587179000.0,6188661000.0,-10077473000.0,1329532000.0,68724783000.0,77171040000.0,62583861000.0,14657235000.0,24734708000.0,1396069000.0,101365000.0,514531000.0,297079000.0,6715745000.0,12618398000.0,458699000.0,54754000.0,3023674000.0,2968920000.0,3322863000.0,7034005000.0,3320753000.0,2911700000.0,0.2614,52.76,-2.68,-2.17,-4.72,2.44,-6.54,-6.54,42.99,42.99,-143.27,3322863000.0,47.24,0.21,2.49,614530000.0
601077.XSHG,2023-12-31,2023.0,2024-03-29,,,,,,,,,,,,,,,1.19,15.99,13.53,33.94,75.51,1.73,15.9634,366.7,896202230000.0,676710639000.0,860884930000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601077.XSHG,2023-12-31,2023q4,2024-03-29,20308989000.0,71217355000.0,11541786000.0,121733640000.0,93211313000.0,19117715000.0,11357000000.0,50154444000.0,5765320000.0,14822232000.0,872906000.0,1441081943000.0,1317580322000.0,123501621000.0,,,,,,,,,,,,11302260000.0,11302260000.0,0.0,1645000.0,402979000.0,9021000000.0,53792087000.0,3588206000.0,60104663000.0,-27750279000.0,9555093000.0,-1998110000.0,29495801000.0,1035064000.0,80389816000.0,63779559000.0,54224466000.0,24257513000.0,-5238288000.0,645367000.0,122206000.0,508010000.0,-323260000.0,6527687000.0,12074572000.0,637847000.0,33550000.0,980970000.0,947420000.0,657807000.0,6056256000.0,657710000.0,938200000.0,0.0834,89.14,-67.56,-68.09,-80.2,0.77,-13.9,-13.9,16.2,16.2,487.03,657807000.0,10.86,0.07,0.78,77926000.0
601077.XSHG,2024-03-31,2024q1,2024-04-27,20301549000.0,68534948000.0,11708358000.0,126234871000.0,87760508000.0,19132303000.0,11357000000.0,53664185000.0,5235287000.0,14822232000.0,1464772000.0,1491082698000.0,1363024517000.0,128058181000.0,,,,,,,,,,,,67727691000.0,24517273000.0,43210418000.0,442000.0,77836000.0,9355836000.0,76416143000.0,4588983000.0,50677109000.0,-24159771000.0,-21228032000.0,19805172000.0,69904634000.0,1673690000.0,39839701000.0,55273387000.0,76501419000.0,108920661000.0,39016027000.0,674647000.0,110598000.0,633972000.0,127968000.0,6398978000.0,11917712000.0,938466000.0,137308000.0,3661637000.0,3524329000.0,3791889000.0,7127766000.0,3789605000.0,3502700000.0,0.3103,46.8,273.27,271.99,476.44,2.83,17.69,17.69,51.37,51.37,980.74,3791889000.0,53.2,0.25,2.84,1019221000.0
601077.XSHG,2024-06-30,2024q2,2024-08-29,20301549000.0,71089747000.0,12052446000.0,127371648000.0,89215608000.0,20356246000.0,11357000000.0,52919633000.0,5309573000.0,14822232000.0,1445862000.0,1509870994000.0,1380610865000.0,129260129000.0,,,,,,,,,,,,-3129547000.0,-3129547000.0,0.0,3595000.0,123484000.0,8728209000.0,97323136000.0,4063494000.0,66290864000.0,48844090000.0,-27065958000.0,10770809000.0,-24911274000.0,1033044000.0,72740417000.0,70380662000.0,97446620000.0,-4603363000.0,20307911000.0,1709975000.0,75416000.0,450642000.0,561352000.0,6252078000.0,11814381000.0,1846972000.0,65171000.0,3899057000.0,3833886000.0,4488498000.0,7544773000.0,4460409000.0,3533400000.0,0.3376,40.51,6.48,8.78,18.37,2.79,5.85,5.85,51.68,51.68,-330.18,4488498000.0,59.49,0.26,3.02,1503798000.0
601077.XSHG,2024-09-30,2024q3,2024-10-30,20303561000.0,74344169000.0,12024450000.0,130162052000.0,90760467000.0,20368960000.0,11357000000.0,55696667000.0,5079334000.0,14822232000.0,1068044000.0,1517467458000.0,1385390233000.0,132077225000.0,,,,,,,,,,,,-7789438000.0,-7789438000.0,0.0,-12525000.0,94993000.0,8616472000.0,98527662000.0,3701235000.0,90747457000.0,21578619000.0,-4156912000.0,10420626000.0,-25198620000.0,1574216000.0,74621227000.0,94463731000.0,98620643000.0,3046781000.0,28245401000.0,1263270000.0,84638000.0,455118000.0,363950000.0,6056821000.0,11676179000.0,1017262000.0,63692000.0,3013440000.0,2949748000.0,3378623000.0,6841857000.0,3377390000.0,2930200000.0,0.2597,50.62,-22.71,-23.06,-24.73,2.28,-9.32,-9.32,44.04,44.04,-368.3,3378623000.0,49.38,0.2,2.29,792186000.0
601077.XSHG,2024-12-31,2024q4,2025-03-26,20306543000.0,72236933000.0,11705083000.0,131693584000.0,90440520000.0,20379718000.0,11357000000.0,53632913000.0,6110069000.0,15872212000.0,1004645000.0,1514941670000.0,1381332883000.0,133608787000.0,,,,,,,,,,,,-16830303000.0,-16830303000.0,0.0,25825000.0,193901000.0,8301485000.0,59318030000.0,3214197000.0,55594188000.0,-1011648000.0,-647225000.0,206791000.0,-15197255000.0,1099719000.0,61730462000.0,58861724000.0,59508949000.0,-3346128000.0,11851127000.0,656716000.0,93694000.0,436691000.0,-24986000.0,5885477000.0,11679566000.0,395799000.0,10161000.0,1214945000.0,1204784000.0,1188577000.0,6747067000.0,1189959000.0,1177500000.0,0.1061,82.38,-59.68,-59.16,-64.82,0.9,-1.39,-1.39,18.01,18.01,-225.24,1188577000.0,17.62,0.08,0.92,549898000.0
601077.XSHG,2025-03-31,2025q1,2025-04-26,20307593000.0,97981332000.0,12569778000.0,133386891000.0,94382918000.0,20388996000.0,11357000000.0,57368267000.0,5639410000.0,15872212000.0,1262175000.0,1610333908000.0,1474967450000.0,135366458000.0,,,,,,,,,,,,50160013000.0,10181610000.0,39978403000.0,-1634000.0,157387000.0,8855275000.0,81691636000.0,4762820000.0,72836677000.0,-8150001000.0,-4236358000.0,29612323000.0,22569603000.0,1634439000.0,15197809000.0,77612665000.0,81849023000.0,119391335000.0,96821732000.0,995797000.0,80197000.0,586769000.0,421952000.0,5691663000.0,11503322000.0,1336268000.0,72361000.0,3816993000.0,3744632000.0,4239489000.0,7223676000.0,4238945000.0,3742000000.0,0.3297,41.31,214.17,210.81,256.69,2.82,7.06,7.06,52.84,52.84,312.44,4239489000.0,58.69,0.24,2.83,870449000.0
601077.XSHG,2025-06-30,2025q2,2025-08-27,20307595000.0,97976159000.0,12919178000.0,136830105000.0,96056686000.0,21519733000.0,11357000000.0,58862100000.0,5482081000.0,15872212000.0,1211957000.0,1630130939000.0,1491275454000.0,138855485000.0,,,,,,,,,,,,4188648000.0,4188648000.0,0.0,-5734000.0,462369000.0,8707860000.0,83657187000.0,4097267000.0,87446396000.0,15897152000.0,7431604000.0,21272013000.0,-19134374000.0,1489882000.0,89933810000.0,91551160000.0,84119556000.0,9675675000.0,28810049000.0,1707269000.0,85846000.0,359043000.0,600726000.0,5709386000.0,11641764000.0,1164531000.0,75810000.0,4029921000.0,3954111000.0,4634989000.0,7517065000.0,4630647000.0,3953400000.0,0.3482,38.34,5.58,5.59,9.33,2.93,4.06,4.06,53.61,53.61,-254.55,4634989000.0,61.66,0.25,2.93,1268646000.0
601077.XSHG,2025-09-30,2025q3,2025-10-29,20307595000.0,98502712000.0,13736865000.0,137567687000.0,100344803000.0,21528189000.0,11357000000.0,61688498000.0,5531863000.0,15872212000.0,1216503000.0,1655810228000.0,1516134003000.0,139676225000.0,,,,,,,,,,,,3374346000.0,3374346000.0,0.0,-22283000.0,68318000.0,8906524000.0,100357586000.0,3545355000.0,89347085000.0,-4630904000.0,-7505225000.0,13710392000.0,15532758000.0,1013393000.0,116299002000.0,92920679000.0,100425904000.0,29800911000.0,14268153000.0,982790000.0,83386000.0,360952000.0,314299000.0,5508411000.0,11614230000.0,994551000.0,83149000.0,3078003000.0,2994854000.0,3388422000.0,6916949000.0,3392302000.0,2979500000.0,0.2637,51.01,-23.62,-24.26,-26.89,2.17,-7.98,-7.98,44.5,44.5,224.56,3388422000.0,48.99,0.19,2.18,488306000.0
601077.XSHG,2025-12-31,2025q4,2026-03-26,20307595000.0,97239145000.0,14122588000.0,137126745000.0,100292348000.0,21536127000.0,11357000000.0,59720506000.0,6202427000.0,16957530000.0,941915000.0,1665744135000.0,1526448336000.0,139295799000.0,,,,,,,,,,,,-5474922000.0,-5474922000.0,0.0,-11482000.0,1044239000.0,8815299000.0,81493921000.0,2855759000.0,86259113000.0,6507117000.0,6625095000.0,20717950000.0,-18595652000.0,1240707000.0,81799257000.0,89163255000.0,82538160000.0,6209230000.0,24804882000.0,964000000.0,115452000.0,352558000.0,-47595000.0,5295060000.0,11705854000.0,591724000.0,60264000.0,1495088000.0,1434824000.0,1474842000.0,6990603000.0,1447493000.0,1421800000.0,0.1263,78.9,-51.43,-52.09,-56.47,1.04,1.06,1.06,21.39,21.39,-266.01,1474842000.0,21.1,0.09,1.04,251294000.0
601077.XSHG,2026-03-31,2026q1,2026-04-29,20307595000.0,100101200000.0,13789060000.0,141966336000.0,104605349000.0,21543043000.0,11357000000.0,63648147000.0,5800889000.0,16957530000.0,1159750000.0,1766322293000.0,1622100148000.0,144222145000.0,,,,,,,,,,,,37605206000.0,-14642879000.0,52248085000.0,-37995000.0,1170898000.0,9313656000.0,132703218000.0,4266794000.0,57588078000.0,-29283612000.0,-71712241000.0,33492549000.0,86390969000.0,1585547000.0,39074320000.0,62161875000.0,133874116000.0,140452679000.0,54061710000.0,1163674000.0,104742000.0,632886000.0,726356000.0,5081761000.0,11769711000.0,454463000.0,86721000.0,4021278000.0,3934557000.0,4748906000.0,7830058000.0,4747634000.0,3931800000.0,0.3464,39.35,168.97,174.22,221.99,2.82,12.01,12.01,51.36,51.36,1103.32,4748906000.0,60.65,0.23,2.82,563676000.0
601128.XSHG,2016-12-31,2016.0,2017-03-31,,,,,,,,,,,,,,,1.4,13.22,10.9,37.4,74.79,3.4,10.31,234.83,88810115000.0,66419170000.0,91889409000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601128.XSHG,2016-12-31,2016q4,2017-03-31,696007000.0,18403891000.0,541867000.0,9853780000.0,2519645000.0,2373459000.0,2222728000.0,1648702000.0,214734000.0,2851455000.0,293783000.0,129981520000.0,119550771000.0,10430749000.0,,,,,,,,,,,,616781000.0,616781000.0,0.0,7631000.0,271862000.0,1782079000.0,146498888000.0,4151000.0,146223304000.0,277066000.0,-543258000.0,2840880000.0,875342000.0,198493000.0,9561399000.0,146227492000.0,146770750000.0,4617366000.0,3742024000.0,102564000.0,13829000.0,105290000.0,21094000.0,454264000.0,1548677000.0,37332000.0,-15771000.0,249628000.0,265399000.0,259993000.0,1225620000.0,270722000.0,259206000.0,0.1194,78.79,-1.53,7.35,-26.6,2.64,6.95,6.95,20.37,20.37,71.42,220985000.0,21.21,0.2,2.71,39118000.0
601128.XSHG,2017-03-31,2017q1,2017-04-28,696210000.0,16650365000.0,579400000.0,10103153000.0,1507052000.0,2373459000.0,2222728000.0,1965022000.0,110731000.0,2851455000.0,392333000.0,137785842000.0,127085408000.0,10700434000.0,,,,,,,,,,,,6830806000.0,-1731669000.0,8562475000.0,-3293000.0,35219000.0,2024953000.0,34172410000.0,881000.0,27202892000.0,6500376000.0,-7003856000.0,2237222000.0,-1224896000.0,371113000.0,16913500000.0,27203773000.0,34207629000.0,3766028000.0,4990924000.0,127905000.0,11058000.0,101709000.0,95325000.0,678040000.0,1718320000.0,8881000.0,19115000.0,335435000.0,316320000.0,412518000.0,1145941000.0,430760000.0,307390016.0,0.1423,64.0018,34.3739,19.1866,58.665,3.0805,-6.5011,-6.5011,29.2716,29.2716,-106.89,400796992.0,35.9982,0.2505,3.17,11721000.0
601128.XSHG,2017-06-30,2017q2,2017-08-11,696210000.0,18261157000.0,673908000.0,9881561000.0,1620989000.0,2373459000.0,2222728000.0,1819565000.0,157763000.0,2851455000.0,255502000.0,140486867000.0,130002695000.0,10484172000.0,,,,,,,,,,,,1784886000.0,1784886000.0,0.0,-12036000.0,21523000.0,2230198000.0,54155328000.0,20927000.0,55457142000.0,4779031000.0,1301219000.0,3356437000.0,-4283328000.0,218280000.0,23678297000.0,55478070000.0,54176851000.0,185002000.0,4468330000.0,233483000.0,12154000.0,106269000.0,49939000.0,775370000.0,1830202000.0,48491000.0,14615000.0,269249000.0,254634000.0,321128000.0,1216053000.0,319188000.0,254652992.0,0.1146,73.5926,-19.7314,-19.5011,-22.1542,2.5485,6.1183,6.1183,22.1412,22.1412,-352.232,256806000.0,26.4074,0.1935,2.5483,51034000.0
601128.XSHG,2017-09-30,2017q3,2017-10-27,694050000.0,16111707000.0,734846000.0,10190930000.0,1286919000.0,2373459000.0,2222728000.0,2142252000.0,212718000.0,2851455000.0,378865000.0,142409246000.0,131589275000.0,10819971000.0,,,,,,,,,,,,-1080187000.0,-1080187000.0,0.0,-14892000.0,29219000.0,2622274000.0,24050451000.0,19764000.0,23695337000.0,59138000.0,-364562000.0,3114612000.0,-759871000.0,207713000.0,20020297000.0,23715108000.0,24079670000.0,4315848000.0,5075719000.0,100296000.0,13599000.0,121504000.0,134050000.0,806181000.0,1885234000.0,3267000.0,12269000.0,334956000.0,322687000.0,469499000.0,1256780000.0,469006000.0,323134000.0,0.15,62.6427,24.4038,26.7258,46.2031,3.2197,3.3491,3.3491,26.6519,26.6519,-60.4617,453482000.0,37.3573,0.2368,3.2152,8107000.0
601128.XSHG,2017-12-31,2017.0,2018-03-31,,,,,,,,,,,,,,,1.14,12.97,9.88,37.14,78.59,3.26,13.45,325.93,99004967000.0,77811115000.0,108554373000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
